Sample,ACCUMULATION_LEVEL,READS_USED,GC,WINDOWS,READ_STARTS,MEAN_BASE_QUALITY,NORMALIZED_COVERAGE,ERROR_BAR_WIDTH,SAMPLE,LIBRARY,READ_GROUP
CAP41WGS_MO036,All Reads,UNIQUE,7,204746,273,10,0.055279,0.003346,,,
CAP41WGS_MO036,All Reads,UNIQUE,8,232995,313,10,0.055694,0.003148,,,
CAP41WGS_MO036,All Reads,UNIQUE,9,259590,449,9,0.071709,0.003384,,,
CAP41WGS_MO036,All Reads,UNIQUE,10,302920,588,10,0.080475,0.003319,,,
CAP41WGS_MO036,All Reads,UNIQUE,11,368095,795,9,0.089541,0.003176,,,
CAP41WGS_MO036,All Reads,UNIQUE,12,476417,1069,9,0.093026,0.002845,,,
CAP41WGS_MO036,All Reads,UNIQUE,13,625571,1292,10,0.085625,0.002382,,,
CAP41WGS_MO036,All Reads,UNIQUE,51,62773212,2199952,6,1.452956,0.00098,,,
CAP41WGS_MO036,All Reads,UNIQUE,14,882957,1903,10,0.089354,0.002048,,,
CAP41WGS_MO036,All Reads,UNIQUE,16,1934534,4527,10,0.097017,0.001442,,,
CAP41WGS_MO036,All Reads,UNIQUE,17,2903580,7261,10,0.103676,0.001217,,,
CAP41WGS_MO036,All Reads,UNIQUE,18,4351124,11785,10,0.11229,0.001034,,,
CAP41WGS_MO036,All Reads,UNIQUE,19,6421186,19029,10,0.122861,0.000891,,,
CAP41WGS_MO036,All Reads,UNIQUE,20,9272096,29444,9,0.131654,0.000767,,,
CAP41WGS_MO036,All Reads,UNIQUE,21,13036310,44732,9,0.142258,0.000673,,,
CAP41WGS_MO036,All Reads,UNIQUE,22,17792869,65852,9,0.153439,0.000598,,,
CAP41WGS_MO036,All Reads,UNIQUE,23,23610800,95381,9,0.167481,0.000542,,,
CAP41WGS_MO036,All Reads,UNIQUE,24,30464428,133605,9,0.181821,0.000497,,,
CAP41WGS_MO036,All Reads,UNIQUE,25,38195011,181111,9,0.196586,0.000462,,,
CAP41WGS_MO036,All Reads,UNIQUE,15,1295451,3033,10,0.097066,0.001762,,,
CAP41WGS_MO036,All Reads,UNIQUE,27,55200587,316466,9,0.237682,0.000423,,,
CAP41WGS_MO036,All Reads,UNIQUE,52,57747767,2134958,6,1.532738,0.001049,,,
CAP41WGS_MO036,All Reads,UNIQUE,53,53057696,2075766,6,1.621973,0.001126,,,
CAP41WGS_MO036,All Reads,UNIQUE,80,607258,68150,4,4.652713,0.017823,,,
CAP41WGS_MO036,All Reads,UNIQUE,81,510873,52688,4,4.275751,0.018628,,,
CAP41WGS_MO036,All Reads,UNIQUE,82,429147,39653,4,3.830749,0.019237,,,
CAP41WGS_MO036,All Reads,UNIQUE,83,353190,28574,4,3.354102,0.019842,,,
CAP41WGS_MO036,All Reads,UNIQUE,84,276592,20039,4,3.003655,0.021218,,,
CAP41WGS_MO036,All Reads,UNIQUE,85,201005,12942,4,2.669367,0.023464,,,
CAP41WGS_MO036,All Reads,UNIQUE,86,134431,8090,4,2.494955,0.027739,,,
CAP41WGS_MO036,All Reads,UNIQUE,87,88181,5231,4,2.459367,0.034004,,,
CAP41WGS_MO036,All Reads,UNIQUE,88,60854,3192,4,2.17464,0.038491,,,
CAP41WGS_MO036,All Reads,UNIQUE,89,39446,1783,4,1.873968,0.04438,,,
CAP41WGS_MO036,All Reads,UNIQUE,90,25762,1089,4,1.752516,0.053107,,,
CAP41WGS_MO036,All Reads,UNIQUE,91,16609,727,4,1.814699,0.067303,,,
CAP41WGS_MO036,All Reads,UNIQUE,92,9922,410,4,1.713162,0.084607,,,
CAP41WGS_MO036,All Reads,UNIQUE,93,6255,272,4,1.802832,0.109313,,,
CAP41WGS_MO036,All Reads,UNIQUE,94,3553,348,6,4.06067,0.217675,,,
CAP41WGS_MO036,All Reads,UNIQUE,95,1701,454,8,11.065352,0.519323,,,
CAP41WGS_MO036,All Reads,UNIQUE,96,986,334,8,14.043755,0.76844,,,
CAP41WGS_MO036,All Reads,UNIQUE,97,658,1046,10,65.905168,2.037763,,,
CAP41WGS_MO036,All Reads,UNIQUE,98,328,1446,11,182.771355,4.806445,,,
CAP41WGS_MO036,All Reads,UNIQUE,99,133,310,11,96.632616,5.488364,,,
CAP41WGS_MO036,All Reads,UNIQUE,100,339,1,1,0.122296,0.122296,,,
CAP41WGS_MO036,All Reads,UNIQUE,79,712822,86436,5,5.027213,0.017099,,,
CAP41WGS_MO036,All Reads,UNIQUE,78,817829,106646,5,5.406245,0.016555,,,
CAP41WGS_MO036,All Reads,UNIQUE,77,919915,129002,5,5.813831,0.016187,,,
CAP41WGS_MO036,All Reads,UNIQUE,76,1047677,154799,5,6.125682,0.015569,,,
CAP41WGS_MO036,All Reads,UNIQUE,54,48882375,2015304,6,1.709236,0.001204,,,
CAP41WGS_MO036,All Reads,UNIQUE,55,45201564,1957553,6,1.795452,0.001283,,,
CAP41WGS_MO036,All Reads,UNIQUE,56,41654980,1890941,6,1.882022,0.001369,,,
CAP41WGS_MO036,All Reads,UNIQUE,57,37884218,1821538,6,1.993396,0.001477,,,
CAP41WGS_MO036,All Reads,UNIQUE,58,33727560,1749715,6,2.15078,0.001626,,,
CAP41WGS_MO036,All Reads,UNIQUE,59,29225947,1660378,6,2.355332,0.001828,,,
CAP41WGS_MO036,All Reads,UNIQUE,60,24712094,1568688,6,2.631726,0.002101,,,
CAP41WGS_MO036,All Reads,UNIQUE,61,20544801,1469845,6,2.966083,0.002447,,,
CAP41WGS_MO036,All Reads,UNIQUE,62,16987338,1360602,6,3.320622,0.002847,,,
CAP41WGS_MO036,All Reads,UNIQUE,63,14048460,1247700,6,3.682096,0.003296,,,
CAP41WGS_MO036,All Reads,UNIQUE,3,148757,43,9,0.011984,0.001828,,,
CAP41WGS_MO036,All Reads,UNIQUE,64,11623423,1142866,6,4.076383,0.003813,,,
CAP41WGS_MO036,All Reads,UNIQUE,66,7922087,915507,5,4.791106,0.005007,,,
CAP41WGS_MO036,All Reads,UNIQUE,67,6448434,799180,5,5.138117,0.005748,,,
CAP41WGS_MO036,All Reads,UNIQUE,68,5168154,688489,5,5.523003,0.006656,,,
CAP41WGS_MO036,All Reads,UNIQUE,69,4144924,584287,5,5.844177,0.007646,,,
CAP41WGS_MO036,All Reads,UNIQUE,70,3331053,492922,5,6.13494,0.008738,,,
CAP41WGS_MO036,All Reads,UNIQUE,71,2669917,406592,5,6.313566,0.009901,,,
CAP41WGS_MO036,All Reads,UNIQUE,72,2160214,336749,5,6.462837,0.011137,,,
CAP41WGS_MO036,All Reads,UNIQUE,73,1761175,277388,5,6.529784,0.012398,,,
CAP41WGS_MO036,All Reads,UNIQUE,74,1450253,226618,5,6.478349,0.013609,,,
CAP41WGS_MO036,All Reads,UNIQUE,75,1217720,187737,5,6.391696,0.014752,,,
CAP41WGS_MO036,All Reads,UNIQUE,65,9600303,1025159,5,4.427107,0.004372,,,
CAP41WGS_MO036,All Reads,UNIQUE,2,116883,22,8,0.007803,0.001664,,,
CAP41WGS_MO036,All Reads,UNIQUE,1,100510,26,8,0.010725,0.002103,,,
CAP41WGS_MO036,All Reads,UNIQUE,0,137628,2234,7,0.672961,0.014238,,,
CAP41WGS_MO036,All Reads,ALL,28,63970372,845154,9,0.195211,0.000212,,,
CAP41WGS_MO036,All Reads,ALL,29,72520266,1101370,8,0.224399,0.000214,,,
CAP41WGS_MO036,All Reads,ALL,30,80672875,1400015,8,0.256421,0.000217,,,
CAP41WGS_MO036,All Reads,ALL,31,88276440,1752371,8,0.293312,0.000222,,,
CAP41WGS_MO036,All Reads,ALL,32,95175441,2142199,8,0.33257,0.000227,,,
CAP41WGS_MO036,All Reads,ALL,33,101272012,2568273,8,0.374714,0.000234,,,
CAP41WGS_MO036,All Reads,ALL,34,106580575,3023241,8,0.419124,0.000241,,,
CAP41WGS_MO036,All Reads,ALL,35,110997872,3503389,8,0.46636,0.000249,,,
CAP41WGS_MO036,All Reads,ALL,36,114484260,4014431,8,0.518115,0.000259,,,
CAP41WGS_MO036,All Reads,ALL,37,116323554,4479074,8,0.568943,0.000269,,,
CAP41WGS_MO036,All Reads,ALL,38,116105623,4933778,8,0.627877,0.000283,,,
CAP41WGS_MO036,All Reads,ALL,39,114081347,5338998,7,0.691501,0.000299,,,
CAP41WGS_MO036,All Reads,ALL,40,110526771,5678263,7,0.759095,0.000319,,,
CAP41WGS_MO036,All Reads,ALL,41,105557564,5945306,7,0.83221,0.000341,,,
CAP41WGS_MO036,All Reads,ALL,42,99687188,6164358,7,0.913685,0.000368,,,
CAP41WGS_MO036,All Reads,ALL,43,93641152,6326499,7,0.998262,0.000397,,,
CAP41WGS_MO036,All Reads,ALL,44,88231115,6459827,7,1.0818,0.000426,,,
CAP41WGS_MO036,All Reads,ALL,45,83867340,6567176,7,1.157001,0.000451,,,
CAP41WGS_MO036,All Reads,ALL,46,80500873,6616412,7,1.214423,0.000472,,,
CAP41WGS_MO036,All Reads,ALL,47,77805265,6622421,7,1.257638,0.000489,,,
CAP41WGS_MO036,All Reads,ALL,48,75098809,6646004,7,1.307602,0.000507,,,
CAP41WGS_MO036,All Reads,ALL,27,55200587,636645,9,0.170413,0.000214,,,
CAP41WGS_MO036,All Reads,ALL,26,46511797,466706,9,0.148261,0.000217,,,
CAP41WGS_MO036,All Reads,ALL,25,38195011,337535,9,0.130575,0.000225,,,
CAP41WGS_MO036,All Reads,ALL,24,30464428,239094,9,0.115964,0.000237,,,
CAP41WGS_MO036,All Reads,ALL,2,116883,49,7,0.006194,0.000885,,,
CAP41WGS_MO036,All Reads,ALL,3,148757,66,9,0.006556,0.000807,,,
CAP41WGS_MO036,All Reads,ALL,4,164256,55,10,0.004948,0.000667,,,
CAP41WGS_MO036,All Reads,ALL,5,169310,114,10,0.009949,0.000932,,,
CAP41WGS_MO036,All Reads,ALL,6,190654,209,10,0.016198,0.00112,,,
CAP41WGS_MO036,All Reads,ALL,7,204746,318,10,0.022949,0.001287,,,
CAP41WGS_MO036,All Reads,ALL,8,232995,376,10,0.023845,0.00123,,,
CAP41WGS_MO036,All Reads,ALL,9,259590,537,9,0.030566,0.001319,,,
CAP41WGS_MO036,All Reads,ALL,10,302920,733,10,0.035754,0.001321,,,
CAP41WGS_MO036,All Reads,ALL,11,368095,1015,9,0.040743,0.001279,,,
CAP41WGS_MO036,All Reads,ALL,49,71799062,6603307,7,1.35891,0.000529,,,
CAP41WGS_MO036,All Reads,ALL,12,476417,1408,9,0.043668,0.001164,,,
CAP41WGS_MO036,All Reads,ALL,14,882957,2634,10,0.044078,0.000859,,,
CAP41WGS_MO036,All Reads,ALL,15,1295451,4250,10,0.048475,0.000744,,,
CAP41WGS_MO036,All Reads,ALL,16,1934534,6507,10,0.0497,0.000616,,,
CAP41WGS_MO036,All Reads,ALL,17,2903580,10770,10,0.054806,0.000528,,,
CAP41WGS_MO036,All Reads,ALL,18,4351124,17775,10,0.060361,0.000453,,,
CAP41WGS_MO036,All Reads,ALL,19,6421186,29385,10,0.067617,0.000394,,,
CAP41WGS_MO036,All Reads,ALL,20,9272096,46912,9,0.074757,0.000345,,,
CAP41WGS_MO036,All Reads,ALL,21,13036310,72600,9,0.082287,0.000305,,,
CAP41WGS_MO036,All Reads,ALL,22,17792869,111006,9,0.092182,0.000277,,,
CAP41WGS_MO036,All Reads,ALL,23,23610800,166005,9,0.103886,0.000255,,,
CAP41WGS_MO036,All Reads,ALL,13,625571,1741,10,0.041122,0.000986,,,
CAP41WGS_MO036,All Reads,ALL,1,100510,44,8,0.006468,0.000975,,,
CAP41WGS_MO036,All Reads,ALL,51,62773212,6399157,6,1.506248,0.000595,,,
CAP41WGS_MO036,All Reads,ALL,53,53057696,6063540,6,1.688596,0.000686,,,
CAP41WGS_MO036,All Reads,ALL,80,607258,176296,5,4.289604,0.010216,,,
CAP41WGS_MO036,All Reads,ALL,81,510873,132485,4,3.83179,0.010527,,,
CAP41WGS_MO036,All Reads,ALL,82,429147,96286,4,3.315164,0.010684,,,
CAP41WGS_MO036,All Reads,ALL,83,353190,67556,4,2.826204,0.010874,,,
CAP41WGS_MO036,All Reads,ALL,84,276592,44463,4,2.375238,0.011264,,,
CAP41WGS_MO036,All Reads,ALL,85,201005,28181,4,2.07156,0.01234,,,
CAP41WGS_MO036,All Reads,ALL,86,134431,16586,4,1.823015,0.014155,,,
CAP41WGS_MO036,All Reads,ALL,87,88181,10088,4,1.690355,0.01683,,,
CAP41WGS_MO036,All Reads,ALL,88,60854,5757,4,1.397832,0.018423,,,
CAP41WGS_MO036,All Reads,ALL,89,39446,3149,4,1.179554,0.02102,,,
CAP41WGS_MO036,All Reads,ALL,90,25762,1894,4,1.086297,0.024961,,,
CAP41WGS_MO036,All Reads,ALL,91,16609,1198,4,1.065765,0.030792,,,
CAP41WGS_MO036,All Reads,ALL,92,9922,673,4,1.002222,0.038633,,,
CAP41WGS_MO036,All Reads,ALL,93,6255,425,4,1.003944,0.048698,,,
CAP41WGS_MO036,All Reads,ALL,94,3553,501,5,2.083486,0.093083,,,
CAP41WGS_MO036,All Reads,ALL,95,1701,547,8,4.751503,0.20316,,,
CAP41WGS_MO036,All Reads,ALL,96,986,394,7,5.904285,0.297454,,,
CAP41WGS_MO036,All Reads,ALL,97,658,1099,10,24.678559,0.744425,,,
CAP41WGS_MO036,All Reads,ALL,98,328,1525,10,68.697984,1.759175,,,
CAP41WGS_MO036,All Reads,ALL,99,133,328,10,36.439314,2.012025,,,
CAP41WGS_MO036,All Reads,ALL,100,339,2,1,0.087172,0.06164,,,
CAP41WGS_MO036,All Reads,ALL,79,712822,228475,5,4.735933,0.009908,,,
CAP41WGS_MO036,All Reads,ALL,78,817829,288583,5,5.213822,0.009706,,,
CAP41WGS_MO036,All Reads,ALL,77,919915,359732,5,5.778024,0.009634,,,
CAP41WGS_MO036,All Reads,ALL,76,1047677,445394,5,6.281523,0.009412,,,
CAP41WGS_MO036,All Reads,ALL,54,48882375,5909282,6,1.786201,0.000735,,,
CAP41WGS_MO036,All Reads,ALL,55,45201564,5740850,6,1.876596,0.000783,,,
CAP41WGS_MO036,All Reads,ALL,56,41654980,5549708,6,1.968572,0.000836,,,
CAP41WGS_MO036,All Reads,ALL,57,37884218,5344339,6,2.084412,0.000902,,,
CAP41WGS_MO036,All Reads,ALL,58,33727560,5146978,6,2.254838,0.000994,,,
CAP41WGS_MO036,All Reads,ALL,59,29225947,4906053,6,2.480342,0.00112,,,
CAP41WGS_MO036,All Reads,ALL,60,24712094,4656972,6,2.784467,0.00129,,,
CAP41WGS_MO036,All Reads,ALL,61,20544801,4391683,6,3.158472,0.001507,,,
CAP41WGS_MO036,All Reads,ALL,62,16987338,4086388,6,3.554367,0.001758,,,
CAP41WGS_MO036,All Reads,ALL,63,14048460,3754588,6,3.948949,0.002038,,,
CAP41WGS_MO036,All Reads,ALL,52,57747767,6232405,6,1.594661,0.000639,,,
CAP41WGS_MO036,All Reads,ALL,64,11623423,3454868,6,4.391829,0.002363,,,
CAP41WGS_MO036,All Reads,ALL,66,7922087,2782062,6,5.188899,0.003111,,,
CAP41WGS_MO036,All Reads,ALL,67,6448434,2437347,5,5.584845,0.003577,,,
CAP41WGS_MO036,All Reads,ALL,68,5168154,2102425,5,6.010811,0.004145,,,
CAP41WGS_MO036,All Reads,ALL,69,4144924,1792903,5,6.391285,0.004773,,,
CAP41WGS_MO036,All Reads,ALL,70,3331053,1505860,5,6.679609,0.005443,,,
CAP41WGS_MO036,All Reads,ALL,71,2669917,1239556,5,6.859878,0.006161,,,
CAP41WGS_MO036,All Reads,ALL,72,2160214,1021659,5,6.988069,0.006914,,,
CAP41WGS_MO036,All Reads,ALL,73,1761175,830129,5,6.964518,0.007644,,,
CAP41WGS_MO036,All Reads,ALL,74,1450253,674343,5,6.870448,0.008367,,,
CAP41WGS_MO036,All Reads,ALL,75,1217720,548421,5,6.654488,0.008986,,,
CAP41WGS_MO036,All Reads,ALL,65,9600303,3110660,6,4.787575,0.002714,,,
CAP41WGS_MO036,All Reads,ALL,50,67632983,6518287,6,1.424042,0.000558,,,
CAP41WGS_MO037,All Reads,UNIQUE,48,75098809,3402476,7,1.294917,0.000702,,,
CAP41WGS_MO037,All Reads,ALL,1,100510,18,11,0.002667,0.000629,,,
CAP41WGS_MO037,All Reads,UNIQUE,27,55200587,352656,9,0.182594,0.000307,,,
CAP41WGS_MO037,All Reads,UNIQUE,28,63970372,463860,9,0.207247,0.000304,,,
CAP41WGS_MO037,All Reads,UNIQUE,29,72520266,597544,8,0.2355,0.000305,,,
CAP41WGS_MO037,All Reads,UNIQUE,30,80672875,754610,8,0.267347,0.000308,,,
CAP41WGS_MO037,All Reads,UNIQUE,31,88276440,935030,8,0.302734,0.000313,,,
CAP41WGS_MO037,All Reads,UNIQUE,32,95175441,1137436,8,0.341572,0.00032,,,
CAP41WGS_MO037,All Reads,UNIQUE,33,101272012,1357756,8,0.383188,0.000329,,,
CAP41WGS_MO037,All Reads,UNIQUE,34,106580575,1591415,8,0.426761,0.000338,,,
CAP41WGS_MO037,All Reads,UNIQUE,35,110997872,1840009,8,0.473789,0.000349,,,
CAP41WGS_MO037,All Reads,UNIQUE,36,114484260,2097671,8,0.523687,0.000362,,,
CAP41WGS_MO037,All Reads,UNIQUE,37,116323554,2342893,8,0.575658,0.000376,,,
CAP41WGS_MO037,All Reads,UNIQUE,38,116105623,2567596,8,0.632053,0.000394,,,
CAP41WGS_MO037,All Reads,UNIQUE,39,114081347,2763736,7,0.692407,0.000416,,,
CAP41WGS_MO037,All Reads,UNIQUE,40,110526771,2932434,7,0.758299,0.000443,,,
CAP41WGS_MO037,All Reads,UNIQUE,41,105557564,3050671,7,0.826011,0.000473,,,
CAP41WGS_MO037,All Reads,UNIQUE,42,99687188,3146627,7,0.902164,0.000509,,,
CAP41WGS_MO037,All Reads,UNIQUE,43,93641152,3219343,7,0.982608,0.000548,,,
CAP41WGS_MO037,All Reads,UNIQUE,44,88231115,3279444,7,1.062327,0.000587,,,
CAP41WGS_MO037,All Reads,UNIQUE,45,83867340,3327391,7,1.133942,0.000622,,,
CAP41WGS_MO037,All Reads,UNIQUE,46,80500873,3365309,7,1.194825,0.000651,,,
CAP41WGS_MO037,All Reads,UNIQUE,47,77805265,3386331,7,1.243942,0.000676,,,
CAP41WGS_MO037,All Reads,UNIQUE,26,46511797,262722,9,0.161441,0.000315,,,
CAP41WGS_MO037,All Reads,UNIQUE,49,71799062,3389548,7,1.349282,0.000733,,,
CAP41WGS_MO037,All Reads,UNIQUE,25,38195011,191437,9,0.143251,0.000327,,,
CAP41WGS_MO037,All Reads,UNIQUE,23,23610800,95804,9,0.115972,0.000375,,,
CAP41WGS_MO037,All Reads,UNIQUE,2,116883,14,7,0.003423,0.000915,,,
CAP41WGS_MO037,All Reads,UNIQUE,3,148757,35,8,0.006725,0.001137,,,
CAP41WGS_MO037,All Reads,UNIQUE,4,164256,39,8,0.006786,0.001087,,,
CAP41WGS_MO037,All Reads,UNIQUE,5,169310,57,10,0.009622,0.001274,,,
CAP41WGS_MO037,All Reads,UNIQUE,6,190654,90,10,0.013492,0.001422,,,
CAP41WGS_MO037,All Reads,UNIQUE,7,204746,179,10,0.024987,0.001868,,,
CAP41WGS_MO037,All Reads,UNIQUE,8,232995,235,9,0.028827,0.00188,,,
CAP41WGS_MO037,All Reads,UNIQUE,9,259590,327,10,0.036003,0.001991,,,
CAP41WGS_MO037,All Reads,UNIQUE,10,302920,452,10,0.042647,0.002006,,,
CAP41WGS_MO037,All Reads,UNIQUE,11,368095,624,9,0.048451,0.00194,,,
CAP41WGS_MO037,All Reads,UNIQUE,12,476417,821,9,0.049253,0.001719,,,
CAP41WGS_MO037,All Reads,UNIQUE,13,625571,1015,10,0.046373,0.001456,,,
CAP41WGS_MO037,All Reads,UNIQUE,14,882957,1643,10,0.053184,0.001312,,,
CAP41WGS_MO037,All Reads,UNIQUE,15,1295451,2540,10,0.056039,0.001112,,,
CAP41WGS_MO037,All Reads,UNIQUE,16,1934534,3975,10,0.058727,0.000931,,,
CAP41WGS_MO037,All Reads,UNIQUE,17,2903580,6489,10,0.063874,0.000793,,,
CAP41WGS_MO037,All Reads,UNIQUE,18,4351124,10662,10,0.070035,0.000678,,,
CAP41WGS_MO037,All Reads,UNIQUE,19,6421186,17255,9,0.076803,0.000585,,,
CAP41WGS_MO037,All Reads,UNIQUE,20,9272096,27127,9,0.083619,0.000508,,,
CAP41WGS_MO037,All Reads,UNIQUE,21,13036310,42536,9,0.093257,0.000452,,,
CAP41WGS_MO037,All Reads,UNIQUE,22,17792869,64767,9,0.104037,0.000409,,,
CAP41WGS_MO037,All Reads,UNIQUE,24,30464428,137046,9,0.128574,0.000347,,,
CAP41WGS_MO037,All Reads,UNIQUE,1,100510,14,10,0.003981,0.001064,,,
CAP41WGS_MO037,All Reads,UNIQUE,50,67632983,3356967,6,1.418627,0.000774,,,
CAP41WGS_MO037,All Reads,UNIQUE,52,57747767,3216597,6,1.591993,0.000888,,,
CAP41WGS_MO037,All Reads,UNIQUE,78,817829,165644,5,5.788859,0.014223,,,
CAP41WGS_MO037,All Reads,UNIQUE,79,712822,131849,5,5.286589,0.014559,,,
CAP41WGS_MO037,All Reads,UNIQUE,80,607258,103618,4,4.876876,0.01515,,,
CAP41WGS_MO037,All Reads,UNIQUE,81,510873,79737,4,4.460944,0.015798,,,
CAP41WGS_MO037,All Reads,UNIQUE,82,429147,62095,4,4.135522,0.016596,,,
CAP41WGS_MO037,All Reads,UNIQUE,83,353190,44313,4,3.585936,0.017035,,,
CAP41WGS_MO037,All Reads,UNIQUE,84,276592,31004,4,3.203745,0.018195,,,
CAP41WGS_MO037,All Reads,UNIQUE,85,201005,20314,4,2.888473,0.020266,,,
CAP41WGS_MO037,All Reads,UNIQUE,86,134431,12785,4,2.718198,0.02404,,,
CAP41WGS_MO037,All Reads,UNIQUE,87,88181,8318,4,2.696024,0.029561,,,
CAP41WGS_MO037,All Reads,UNIQUE,88,60854,5191,4,2.438045,0.033839,,,
CAP41WGS_MO037,All Reads,UNIQUE,89,39446,2751,4,1.993276,0.038003,,,
CAP41WGS_MO037,All Reads,UNIQUE,90,25762,1768,4,1.961474,0.046649,,,
CAP41WGS_MO037,All Reads,UNIQUE,91,16609,1184,4,2.037455,0.059212,,,
CAP41WGS_MO037,All Reads,UNIQUE,92,9922,748,4,2.154677,0.078783,,,
CAP41WGS_MO037,All Reads,UNIQUE,93,6255,600,5,2.741598,0.111925,,,
CAP41WGS_MO037,All Reads,UNIQUE,94,3553,560,5,4.50477,0.190361,,,
CAP41WGS_MO037,All Reads,UNIQUE,95,1701,531,7,8.92216,0.387189,,,
CAP41WGS_MO037,All Reads,UNIQUE,96,986,376,9,10.899102,0.562078,,,
CAP41WGS_MO037,All Reads,UNIQUE,97,658,1090,10,47.345685,1.434059,,,
CAP41WGS_MO037,All Reads,UNIQUE,98,328,1501,10,130.793646,3.375952,,,
CAP41WGS_MO037,All Reads,UNIQUE,77,919915,201232,5,6.252146,0.013937,,,
CAP41WGS_MO037,All Reads,UNIQUE,51,62773212,3292821,6,1.499248,0.000826,,,
CAP41WGS_MO037,All Reads,UNIQUE,76,1047677,242012,5,6.602209,0.013421,,,
CAP41WGS_MO037,All Reads,UNIQUE,74,1450253,356369,5,7.023215,0.011765,,,
CAP41WGS_MO037,All Reads,UNIQUE,53,53057696,3126498,6,1.684184,0.000952,,,
CAP41WGS_MO037,All Reads,UNIQUE,54,48882375,3045819,6,1.780867,0.00102,,,
CAP41WGS_MO037,All Reads,UNIQUE,55,45201564,2966757,6,1.875894,0.001089,,,
CAP41WGS_MO037,All Reads,UNIQUE,56,41654980,2868134,6,1.967942,0.001162,,,
CAP41WGS_MO037,All Reads,UNIQUE,57,37884218,2763010,6,2.08451,0.001254,,,
CAP41WGS_MO037,All Reads,UNIQUE,58,33727560,2662117,6,2.255911,0.001383,,,
CAP41WGS_MO037,All Reads,UNIQUE,59,29225947,2541886,6,2.485806,0.001559,,,
CAP41WGS_MO037,All Reads,UNIQUE,60,24712094,2403559,6,2.779874,0.001793,,,
CAP41WGS_MO037,All Reads,UNIQUE,61,20544801,2255556,6,3.137845,0.002089,,,
CAP41WGS_MO037,All Reads,UNIQUE,62,16987338,2098651,6,3.530975,0.002437,,,
CAP41WGS_MO037,All Reads,UNIQUE,63,14048460,1927117,6,3.92066,0.002824,,,
CAP41WGS_MO037,All Reads,UNIQUE,64,11623423,1768027,6,4.347451,0.00327,,,
CAP41WGS_MO037,All Reads,UNIQUE,65,9600303,1593263,5,4.743319,0.003758,,,
CAP41WGS_MO037,All Reads,UNIQUE,66,7922087,1425063,5,5.141315,0.004307,,,
CAP41WGS_MO037,All Reads,UNIQUE,67,6448434,1253811,5,5.55722,0.004963,,,
CAP41WGS_MO037,All Reads,UNIQUE,68,5168154,1081674,5,5.981922,0.005752,,,
CAP41WGS_MO037,All Reads,UNIQUE,69,4144924,918986,5,6.336831,0.00661,,,
CAP41WGS_MO037,All Reads,UNIQUE,70,3331053,773878,5,6.640041,0.007548,,,
CAP41WGS_MO037,All Reads,UNIQUE,71,2669917,637172,5,6.820853,0.008545,,,
CAP41WGS_MO037,All Reads,UNIQUE,72,2160214,526318,5,6.963559,0.009599,,,
CAP41WGS_MO037,All Reads,UNIQUE,73,1761175,434829,5,7.056605,0.010701,,,
CAP41WGS_MO037,All Reads,UNIQUE,75,1217720,292831,5,6.873048,0.012701,,,
CAP41WGS_MO037,All Reads,UNIQUE,0,137628,1708,7,0.3547,0.008583,,,
CAP41WGS_MO037,All Reads,ALL,100,339,3,2,0.131766,0.076075,,,
CAP41WGS_MO037,All Reads,ALL,99,133,332,10,37.168055,2.039862,,,
CAP41WGS_MO037,All Reads,ALL,27,55200587,542341,9,0.146289,0.000199,,,
CAP41WGS_MO037,All Reads,ALL,28,63970372,729062,9,0.169695,0.000199,,,
CAP41WGS_MO037,All Reads,ALL,29,72520266,960243,8,0.197154,0.000201,,,
CAP41WGS_MO037,All Reads,ALL,30,80672875,1237557,8,0.228413,0.000205,,,
CAP41WGS_MO037,All Reads,ALL,31,88276440,1561699,8,0.263412,0.000211,,,
CAP41WGS_MO037,All Reads,ALL,32,95175441,1929553,8,0.301867,0.000217,,,
CAP41WGS_MO037,All Reads,ALL,33,101272012,2334012,8,0.34316,0.000225,,,
CAP41WGS_MO037,All Reads,ALL,34,106580575,2770359,8,0.387027,0.000233,,,
CAP41WGS_MO037,All Reads,ALL,35,110997872,3236108,8,0.434102,0.000241,,,
CAP41WGS_MO037,All Reads,ALL,36,114484260,3730060,8,0.485125,0.000251,,,
CAP41WGS_MO037,All Reads,ALL,37,116323554,4203831,8,0.538098,0.000262,,,
CAP41WGS_MO037,All Reads,ALL,38,116105623,4648715,8,0.59616,0.000277,,,
CAP41WGS_MO037,All Reads,ALL,39,114081347,5062460,7,0.66074,0.000294,,,
CAP41WGS_MO037,All Reads,ALL,40,110526771,5434281,7,0.732079,0.000314,,,
CAP41WGS_MO037,All Reads,ALL,41,105557564,5716585,7,0.806363,0.000337,,,
CAP41WGS_MO037,All Reads,ALL,42,99687188,5962081,7,0.890516,0.000365,,,
CAP41WGS_MO037,All Reads,ALL,43,93641152,6165270,7,0.980322,0.000395,,,
CAP41WGS_MO037,All Reads,ALL,44,88231115,6331004,7,1.068401,0.000425,,,
CAP41WGS_MO037,All Reads,ALL,45,83867340,6457913,7,1.146523,0.000451,,,
CAP41WGS_MO037,All Reads,ALL,46,80500873,6553447,7,1.212139,0.000473,,,
CAP41WGS_MO037,All Reads,ALL,47,77805265,6603578,7,1.263728,0.000492,,,
CAP41WGS_MO037,All Reads,ALL,26,46511797,395371,9,0.126568,0.000201,,,
